X,Y,OBJECTID,FacilityMasterID,FacilityName,Category,CategoryStyle,SiteStreet,SiteCity,SiteTelephone,WorkArea
-80.3025505254649,43.3707998207572,15949,E904418D-01AB-41FE-B2F1-88544AA58D5A,AL-MADINA HALAL MEAT,"Food, General",Butcher Shop,210 Elgin St N,Cambridge,(519) 620-9763,CK1
-80.5402220947934,43.4691954775523,15951,0A95280C-8DF1-4788-B480-AC2C16676F2B,UW - ESS COFFEE SHOP - EV1,"Food, General",Food Take Out,200 UNIVERSITY Ave W,Waterloo,(519) 885-1211,KW15
-80.5281557331034,43.4743641631454,15952,7F50F728-642E-4262-AB45-45B52557B0D6,WLU - TURRET NIGHTCLUB,"Food, General",Cocktail Bar/ Nightclub,75 UNIVERSITY Ave W,Waterloo,(519) 884-0710,KW13
-80.5000855495936,43.4226248886451,15954,86B11B44-F726-49DE-AF60-EB1AAB450CBA,CHANDLER MOWAT COMMUNITY CENTRE,"Food, General",Community Kitchen,222 Chandler Dr,Kitchener,(519) 741-2733,KW6
-80.4910439856575,43.4496988125522,15955,1B486C4E-D8EC-43C4-9C47-5FE069D3E39A,EAST AFRICAN CAFE,"Food, General",Restaurant,50 50 Ontario St S,Kitchener,(519) 342-0216,KW9
-80.5217946954715,43.4642669786841,15957,25B03BC2-3B61-41F9-A301-58AE1DA65BD2,McCabe's ,"Food, General",Restaurant,44 King St S,Waterloo,(519) 570-0321,KW1
-80.5546990252514,43.5120233349754,15958,2AFCEBA3-217C-4957-9D58-94C620410740,SJFM-AYLMER BAKERY (Outdoor Vendor),"Food, General",Baked Goods - Retail,878 WEBER ST N,Woolwich,(519) 765-3277,KW8
-80.5483023733031,43.4937108004321,15959,6645641B-A529-4629-A11A-416263A91E9E,PETRO CANADA,"Food, General",Food store convenience / Variety,730 GLEN FORREST BLVD,Waterloo,(519) 747-1162,KW10
-80.3089089169115,43.4171673495866,15960,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,"Food, General",Restaurant,100 JAMIESON PKY,Cambridge,(519) 651-1711,CK6
-80.7912674916451,43.5390435417328,15961,0631C8A2-7790-4B46-8B40-44786AFD82AD,TANJO FAMILY FARM,"Food, General",Food Vending Facility,2468 Lichty RD,Wellesley,(519) 698-2407,KW12
-80.4700013447047,43.4188325917929,15966,9A21965F-381F-4A7D-86B9-B4E94372FF41,TWICE THE DEAL PIZZA,"Food, General",Food Take Out,1450 Block Line RD,Kitchener,(519) 744-5454,CK3
-80.4516505788827,43.4191920865959,15970,3F054BA3-649C-40F9-B6BD-749DE3A38186,DOLLARAMA,"Food, General",Food store convenience / Variety,655 Fairway Rd,Kitchener,(519) 894-9442,CK3
-80.567344423368,43.4676878228184,15974,F382E3BE-47E4-43BD-9A6B-E686034F1F8D,PETRO CANADA,"Food, General",Food store convenience / Variety,440 COLUMBIA ST W,Waterloo,(519) 747-7715,KW12
-80.483563938093,43.4480956729607,15975,7CEE9CBF-43FE-4920-B3E8-A2055C0A8D1E,NKFM-Top Market Meats,"Food, General",Butcher Shop,300 King St E,Kitchener,(519) 716-9464,KW11
-80.492703838704,43.4468532712324,15977,5724048B-14C2-4190-8E56-B9004BA6AF43,Victoria Place Retirement Residence,"Food, Institutional",Retirement Home,290 Queen St S,Kitchener,(519) 576-1300,IPAC C
-80.4843086085524,43.4475616956148,15979,E1D70212-B1A9-4779-BD0D-B408121AC469,PHO DAU BO,"Food, General",Restaurant,301 KING ST E,Kitchener,(519) 568-8904,KW3
-80.4493287345254,43.4682630624224,15982,48AB49F2-C9E4-4594-9069-C4E5536F4A61,HOWL AT THE MOON & ROXANNE'S,"Food, General",Restaurant,1271 VICTORIA ST N,Kitchener,(519) 578-7205,KW2
-80.3763397572891,43.3994999973026,15983,273A3ADC-7146-4833-85F8-97D5943782BD,POP'S & RUBY'S,"Food, General",Restaurant,200 PRESTON PKY,Cambridge,(519) 653-4814,CK4
-80.5274512210097,43.44014285124,15985,7AE30D9B-9589-4B8E-90E5-90C3A69C7295,Hack's Taps and Grill,"Food, General",Restaurant,101 Hazelglen Dr,Kitchener,(519) 744-2839,KW7
-80.5183270957606,43.4067825785191,15987,DE6C9854-5709-4DF0-AACC-4C9E2ACDF36F,CHARTWELL WESTMOUNT RETIREMENT RESIDENCE,"Food, Institutional",Retirement Home,190 David Bergey Dr,Kitchener,(519) 571-1110,IPAC C
-80.5281557331034,43.4743641631454,15989,9BEC38D9-E799-4A05-9039-519FB779C24E,WLU - WILF'S (F.N. Campus Centre),"Food, General",Restaurant,75 UNIVERSITY Ave W,Waterloo,(519) 884-1970,KW13
-80.4416119457013,43.4468678848486,15990,965FA77F-8A9E-486B-8EBD-DA5008705B1D,STANLEY'S PRESCHOOL,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,9 CONWAY DR,Kitchener,(519) 894-5999,KW3
-80.5166089188568,43.4355482656005,15992,650FAB09-26B8-4190-A3A8-8B2C743FE62A,PRIME BAR-B-Q RESTAURANT,"Food, General",Restaurant,550 HIGHLAND RD W,Kitchener,(519) 745-6611,KW7
-80.4589785449274,43.4295459322039,15994,E50B3653-FB11-40B6-9054-9C3B2AFD2229,KINGSDALE COMMUNITY CENTRE _ HOF STORAGE ROOM,"Food, General",Food Warehouse / Depot,72 WILSON Ave,Kitchener,(519) 748-6463,CK3
-80.483563938093,43.4480956729607,15997,7DBA3F23-586D-412F-B93D-309DFC60A7B0,NKFM-DINO'S FRUITS AND VEGETABLES,"Food, General",Produce Vendor,300 KING ST E,Kitchener,,KW11
-80.4514106258221,43.2860021028943,15998,DB990A69-6F78-4B74-B680-BD7EBB54107B,GREEN GARDEN RESTAURANT,"Food, General",Restaurant,28 NORTHUMBERLAND ST,Ayr,(519) 632-5229,CK7
-80.4595809352921,43.2919094565009,15999,75762E96-EB99-4B47-B386-CC5114015CFF,AYR CURLING CLUB,"Food, General",Community Kitchen,210 NORTHUMBERLAND ST,Ayr,(519) 632-7465,CK7
-80.5312263142883,43.5028418713939,16001,8791B16D-9A84-40C9-8314-4295F59F4621,WILLIAMS FRESH CAFE,"Food, General",Restaurant,30 NORTHFIELD DR E,Waterloo,(519) 885-7610,KW16
-80.4516505788827,43.4191920865959,16003,92F1A4D4-25C0-4216-9D91-3CFFA961E620,FOOD BASICS,"Food, General",Supermarket,655 FAIRWAY RD S,Kitchener,(519) 896-5100,CK3
-80.5546990252514,43.5120233349754,16004,9FB4F8D9-0ED4-4F41-8E7B-D8F73B2F2751,SJFM - MARKET GRILL (PEDDLER'S VILLAGE),"Food, General",Restaurant,878 WEBER ST N,Woolwich,(519) 721-1563,KW10
-80.5059273700414,43.4401457252971,16005,EFC0277B-AAAD-4E58-B72D-15407C106F1B,MUYA GROCERY,"Food, General",Bakery - Production,215 Highland Rd W,Kitchener,(519) 504-3488,KW9
-80.5209143396084,43.477346277124,16007,F0C08832-C597-4F53-9BEE-3F0208CE697D,Saj  Time,"Food, General",Food Take Out,65 University Ave,Waterloo,(226) 978-6108,KW16
-80.5023424352287,43.4489294818855,16013,66CC5C1C-7D55-4F14-90CD-3266FC0F2FFF,TASTE OF SEOUL,"Food, General",Food Take Out,154 VICTORIA ST,Kitchener,(226) 929-6507,KW9
-80.51861422207,43.4537905537115,16014,D7D64989-956A-431A-A667-0BBA7067CCD8,CASA RUGANTINO,"Food, General",Restaurant,709 BELMONT Ave W,Kitchener,(519) 744-9081,KW7
-80.3614264660017,43.4008103572568,16015,CAD340B7-098E-4976-9599-EDA75DC62768,CAMBRIDGE SURPLUS,"Food, General",Food store convenience / Variety,336 EAGLE ST N,Cambridge,(519) 653-2946,CK2
-80.4699047329743,43.4618662090152,16019,66A09A4F-EA4E-44D5-AC38-D431BBCFE7DC,Dutchie's Fresh Market,"Food, General",Supermarket,25 BRUCE ST,Kitchener,(519) 883-0550,KW11
-80.4156256898768,43.4849874422075,16022,AFA270F0-86D6-423E-B0ED-EE95538AC678,MEALS ON WHEELS KITCHENER/WATERLOO,"Food, General",Community Kitchen,61 Woolwich St N,Breslau,(519) 772-8787,KW14
-80.7282766649626,43.5813170968111,16023,79899B09-6C45-442E-B572-897852E062D8,DAVID MARTIN,"Food, General",Food store convenience / Variety,5190 AMENT LINE LINWOOD,,,KW10
-80.523374315737,43.467767267363,16025,24971FCF-B948-4DBA-AFFF-5BC11C56E0BC,Pub on King,"Food, General",Restaurant,77 King St N,Waterloo,(519) 208-5544,KW13
-80.3163022373147,43.3739623874036,16027,4CF8CDC5-5BFE-42EB-9B82-963666C453F8,DOLLARAMA,"Food, General",Food store convenience / Variety,1 HESPELER RD,Cambridge,(519) 620-8312,CK1
-80.308854133748,43.4308795788536,16028,3043AA4E-82E5-4A7A-96F2-B66B366DC846,SALVATION ARMY SOUP KITCHEN,"Food, General",Community Kitchen,18 TANNERY ST E,Cambridge,(519) 658-9850,CK6
-80.5008938875408,43.4382900875026,16030,B035763F-138A-444E-9064-D3CF8C778B4A,TIM HORTONS - ST. MARY'S GENERAL HOSPITAL,"Food, General",Food Take Out,911 QUEENS BLVD,Kitchener,(519) 744-3311,IPAC C
-80.5189642646878,43.4544213267658,16031,19E77FFC-BD7D-43F6-90E9-9923060F852B,THAI BISTRO,"Food, General",Restaurant,735 BELMONT Ave W,Kitchener,(519) 208-4177,KW7
-80.3565283396862,43.398445468482,16033,890F20A9-2EFB-41F8-9EF7-F925AD9FC3B7,ROYAL CANADIAN LEGION,"Food, General",Banquet Hall,334 WESTMINSTER DR N,Cambridge,(519) 653-6971,CK2
-80.3549371329006,43.3943759377401,16034,760675BE-1090-45E0-A747-927ADF17D8F2,GIANT TIGER,"Food, General",Supermarket,927 KING ST E,Cambridge,(519) 650-2685,CK2
-80.5402220947934,43.4691954775523,16036,E609CCF8-18D6-486E-9A5E-848DD6610E28,UW - UNIVERSITY CLUB (FOOD SERVICES),"Food, General",Restaurant,200 UNIVERSITY Ave W,Waterloo,(519) 885-1211,KW15
-80.5514051227342,43.4968565751427,16037,81DB2452-0D3D-4300-85DE-5F5B09999D8C,Rexall Pharma Plus,"Food, General",Food store convenience / Variety,585 Weber St N,Waterloo,(519) 746-7620,KW10
-80.5411372467235,43.484622007092,16039,3A765244-B72B-4834-977A-AD73DD1116C6,KOH-I-NOOR,"Food, General",Restaurant,465 PHILLIP ST,Waterloo,(519) 888-0455,KW15
-80.4944902380939,43.4579185380978,16041,CDE598D7-8A2E-4450-9A1C-38E66350EC5B,PLANET PIZZA,"Food, General",Food Take Out,223 LOUISA ST,Kitchener,(519) 570-9555,KW5
-80.3932341512785,43.4092550761094,16045,848A842E-04C2-4CD2-A68B-A74F9E3E4CA7,YE'S SUSHI,"Food, General",Restaurant,70 Sportsworld Dr,Kitchener,(519) 653-3888,CK4
-80.7652294191685,43.4776843393603,16046,B2396E9E-31FD-42CD-B650-ADED13B31E55,WELLESLEY GOURMET MEAT AND CHEESE,"Food, Processing Plant",Food Plant / Production - Other,1211 Queens Bush Rd,Wellesley,(519) 656-2525,KW12
-80.5546990252514,43.5120233349754,16047,4CBC363A-C163-4583-B475-5BB6EAFB85D6,SJFM-Norfolk Gardens,"Food, General",Produce Vendor,878 Weber St N,Woolwich,(519) 842-7745,KW8
-80.5535344171636,43.5406525345222,16049,A93C0084-1F35-4C12-BE8F-147EE9207825,ECO-CAFE,"Food, General",Restaurant,1441 King St N,St. Jacobs,(519) 743-7548,KW8
-80.3509187433645,43.3921978702881,16052,E147A331-7D09-407E-BD5B-20C5D0530DF3,TOMMY'S PIZZA & WINGS,"Food, General",Food Take Out,1203 King St E,Cambridge,(519) 650-5955,CK2
-80.4654738268658,43.5697968066664,16054,34DA64D2-E3E7-48BB-B1F6-5631782EE39A,WINROE GARDENS,"Food, General",Food store convenience / Variety,221 KATHERINE ST N,Woolwich,(519) 664-0556,KW8
-80.4392556975508,43.4244859348789,16055,88D3292C-2DE8-4ABA-B21D-37E626707F34,JACK ASTOR'S BAR AND GRILL,"Food, General",Restaurant,2960 KINGSWAY DR,Kitchener,(519) 748-1604,CK3
-80.4650235643993,43.4635706310393,16056,B794932D-4C52-46F6-B7A6-A9A7A6F1CF85,CAFE O,"Food, General",Restaurant,901 VICTORIA ST N,Kitchener,(519) 807-0421,KW11
-80.5546990252514,43.5120233349754,16057,0DEC469E-2A5C-42D4-8D7F-19E1CDDB498A,SJFM-ARTISAN BREADS/MONTREAL BAGEL,"Food, General",Baked Goods - Retail,878 WEBER ST N,Woolwich,,KW8
-80.5091128846465,43.4301067441846,16058,F0FB8F4E-E767-425A-A5E7-A41CD9F003D2,Forest Hill United Church,"Food, General",Church Kitchen Facility,121 Westmount Rd,Kitchener,,KW4
-80.5028950146205,43.4209158403309,16063,91479D39-AE6B-45D6-977B-1C4A8798D57B,LITTLE SHORT STOP,"Food, General",Food store convenience / Variety,645 WESTMOUNT RD E,Kitchener,(519) 585-1109,KW6
-80.5627700942076,43.4378697528228,16066,3DFA1960-CD9B-4DC1-A36E-08E5E1B12A19,ALMADINA,"Food, General",Restaurant,330 The Boardwalk,Waterloo,(519) 603-8111,KW1
-80.5274512210097,43.44014285124,16067,AA9E6657-079D-4893-A8BE-0B9D6F0F204E,STOP 2 SHOP,"Food, General",Food store convenience / Variety,101 HAZELGLEN DR,Kitchener,(519) 578-5080,KW7
-80.4979035255895,43.4524502511287,16069,66E74804-344A-4A7E-8954-A8136434D62D,"ROUND TABLE, THE","Food, General",Restaurant,1 Victoria St S,Kitchener,(519) 574-5706,KW9
-80.5591484106353,43.6002640939594,16072,F0C0D913-3724-4ACA-89D2-9E39FF44CF17,ELMIRA DONUTS & DELI,"Food, General",Restaurant,22 CHURCH ST W,Elmira,(519) 669-5353,KW8
-80.4357047644513,43.4293052178286,16074,05E96457-2B87-4863-8722-166E467C5731,CANADIAN TIRE GAS BAR,"Food, General",Food store convenience / Variety,2905 King St E,Kitchener,(519) 893-7262,CK3
-80.5806242103604,43.6323813393498,16078,DB675381-5707-4A32-9BC2-77979321EAB7,HILLCREST HOME BAKING GROCERIES AND DRY GOODS,"Food, General",Bakery - Production,2192 Floradale Rd,Floradale,(519) 669-1381,KW8
-80.5546990252514,43.5120233349754,16079,94D2892E-88D2-46A7-82EA-960A8E320565,SJFM-STONE CROCK BAKERY,"Food, General",Baked Goods - Retail,878 WEBER ST N,Woolwich,(519) 664-3610,KW10
-80.4833379191282,43.4248496225901,16088,CF29CF59-1798-4064-BE0F-89F4682FF4EB,MCDONALD'S,"Food, General",Restaurant,715 OTTAWA ST S,Kitchener,(519) 569-7224,CK3
-80.3167346533012,43.3582860267867,16090,3A3F88B2-5E84-4017-AD41-5C4CAB812054,MELVILLE CAFE,"Food, General",Restaurant,7 MELVILLE ST S,Cambridge,(519) 624-3984,CK7
-80.3133842605818,43.3601680723823,16091,3F0A9D9C-253C-4385-9139-B93C435A6737,CFM - KIMMY'S FRUITS AND VEGETABLES,"Food, General",Produce Vendor,40 DICKSON ST,Cambridge,(226) 808-5299,CK5
-80.4392556975508,43.4244859348789,16094,51FFC520-AEDB-47CF-B058-78032A73C362,WALMART,"Food, General",Restaurant,2960 KINGSWAY DR,Kitchener,(519) 894-6600,CK3
-80.4918905141879,43.4894889795965,16097,4E4F6EB4-CF2F-4AF6-A634-CEE1DFB3A90B,Tandoori Xpress,"Food, General",Food Take Out,425 University Ave East,Waterloo,(519) 208-1640,KW2
-80.4525223626604,43.4746714247917,16098,03876DFC-F9DE-451E-B4E3-9EE584768722,BINGEMAN PARK-FUNWORX,"Food, General",Restaurant,425 BINGEMANS CENTRE DR,Kitchener,(519) 744-1985,KW5
-80.4838582842865,43.4586379785341,16099,DFEF3EA2-4E57-435D-9170-08AEDA66AFF1,PUBLIC KITCHEN & BAR,"Food, General",Restaurant,300 Victoria St N,Kitchener,(519) 954-8111,KW5
-80.3458600986976,43.3901697237378,16104,71182924-5015-47FE-9529-192647F574D0,LITTLE CAESARS PIZZA,"Food, General",Food Take Out,1515 KING ST E,Cambridge,(519) 650-0405,CK2
-80.34513794817,43.399778143115,16106,353D8B18-CBC4-41E3-8735-87415802E134,NUTRITION FOR LEARNING/EXTENDED DAY PROGRAM (WRDSB),"Food, Institutional",Nourishment Program,757 Concession  RD,Cambridge,(519) 653-1141,CK2
-80.4818554572663,43.4726200564917,16107,D5E67EC5-B47B-428A-8C73-CCE7ED63089F,ALPINE CLUB,"Food, General",Banquet Hall,464 MAPLE Ave,Kitchener,(519) 744-1521,KW5
-80.4278891943739,43.4336575198855,16109,1C494BC7-59A4-4B2D-AA82-3021FA13F925,BIG BEAR FOOD MART,"Food, General",Food store convenience / Variety,1401 River RD,Kitchener,(519) 894-8787,KW14
-80.3129272355434,43.3799162455125,16111,46BECF18-974F-4F01-8213-FDE39F402F7D,NUTRITION FOR LEARNING - AVENUE ROAD PUBLIC SCHOOL,"Food, Institutional",Nourishment Program,40 GAIL ST,Cambridge,(519) 623-0860,CK1
-80.4923862055987,43.4508498000481,16112,E38543B6-628C-42A2-A4D5-43E1EA2D5AA7,Rhapsody Barrel Bar,"Food, General",Restaurant,179 King St W,Kitchener,(226) 647-3996,KW9
-80.4386168853688,43.4323153956131,16113,E06E700F-6B33-4166-B710-96F853C2132F,TIM HORTONS,"Food, General",Restaurant,1426 WEBER ST E,Kitchener,(519) 894-8820,KW14
-80.3189772030946,43.3905986194604,16114,4F337370-E174-4253-9E0E-4023C9B6F7E4,PARAGON BANQUET AND CATERING,"Food, General",Banquet Hall,15 INTERNATIONAL VILLAGE Dr,Cambridge,(519) 722-4812,CK1
-80.7125789366759,43.3863655557498,16115,786903AA-AA68-4A5A-A83E-33CB27698077,Scran & Dram Scottish Public House,"Food, General",Restaurant,338 Waterloo St,New Hamburg,(519) 390-2767,KW4
-80.5379747372403,43.5051490103126,16116,639A0E6D-8E2B-47F0-8EDC-5544E6898F4C,FRANNY'S FARMHOUSE,"Food, General",Food Take Out,10 WYMAN RD,Waterloo,,KW16
-80.4907343740315,43.4503292168934,16118,3D774DD1-41C8-47BE-A0C8-8DC644A42238,Big Fat Pita,"Food, General",Food Take Out,85 KING ST W,Kitchener,(226) 929-4306,KW9
-80.3245968422457,43.3993035580779,16121,C27BD375-B4B2-4A6B-86BF-407FA33ADC5F,FUZION FITNESS JUICE BAR,"Food, General",Food Take Out,505 HESPELER RD,Cambridge,(519) 624-0010,CK6
-80.5362855313922,43.4574923178877,16125,AC04B1A7-2158-41F3-BA2F-906C1666AEBB,OPEN SESAME PRESCHOOL,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,29 WESTMOUNT RD S,Waterloo,(519) 886-7930,KW1
-80.5196597540973,43.4346079773805,16127,C4925A0B-0F6D-43CF-8DD7-D896065810C0,Highland Place,"Food, Institutional",Retirement Home,20 Fieldgate St,Kitchener,(519) 741-0221,IPAC C
-80.5592907008581,43.5982933053419,16129,678983FC-9480-4FFB-B0DF-14DA465B4316,CIRCLE K,"Food, General",Food store convenience / Variety,54 ARTHUR ST S,Elmira,(519) 669-4155,KW8
-80.35311973518,43.3929147918314,16131,C2580841-ACAC-4AB8-B1E2-F4B1D9359259,GRAND RIVER HOTEL,"Food, General",Cocktail Bar/ Nightclub,1102 KING ST E,Cambridge,(519) 653-2202,CK2
-80.4392556975508,43.4244859348789,16132,E4CC787A-97C9-45F1-BC4B-11714EC45C35,KERNELS,"Food, General",Food Take Out,2960 KINGSWAY DR,Kitchener,(519) 894-1250,CK3
-80.7089852985758,43.3774443156862,16133,31C67F0E-7C57-48EB-A5CE-4F81DAA136F2,FLAVOURS,"Food, General",Food Take Out,148 PEEL ST,New Hamburg,(519) 634-8657,KW4
-80.5304573080798,43.4996090735672,16136,CD2D58E7-E9D1-4818-A080-9054611F5E5E,WENDY'S HAMBURGERS,"Food, General",Restaurant,560 KING ST N,Waterloo,(519) 746-9554,KW16
-80.3593414200899,43.3965695829344,16137,93712211-A525-483C-810D-746DC8F09F6C,PFM - HONEY ACRES,"Food, General",Food store convenience / Variety,615 KING ST E,Cambridge,(519) 220-1285,CK2
-80.5392398133287,43.4721737193341,16138,6EB9B242-62E1-48B1-AA1F-33B64F064E33,LAZEEZ MEDITERRANEAN GRILL,"Food, General",Restaurant,170 UNIVERSITY AVE W,Waterloo,(519) 208-0266,KW15
-80.4891095448127,43.4568950745124,16141,6B48962E-735D-4836-B656-BD6C6E457C5D,MEI KING RESTAURANT,"Food, General",Restaurant,82 MARGARET Ave,Kitchener,(519) 743-6431,KW5
-80.5922566651973,43.4711868494961,16144,23C315E2-D5FF-4218-B79F-CB905C341477,COURT AT LAURELWOOD,"Food, General",Restaurant,605 LAURELWOOD DR,Waterloo,(519) 725-2442,KW12
-80.5622518348,43.4364498675748,16146,9CD78931-7B02-4B04-A4C6-83E2F42A503C,Fiddleheads Health and Nutrition,"Food, General",Restaurant,245 The Boardwalk ,Waterloo,(519) 885-7007,KW1
-80.3290315799532,43.3971533804575,16147,16F3A805-064F-46E1-A3E3-1387FC16790F,Chickooos Peri Peri Sauce Plant,"Food, Processing Plant",Food Plant / Production - Other,1315 Industrial Rd,Cambridge,(519) 800-2142,CK2
-80.5124517206954,43.438042781858,16148,AE8FA360-61EC-4BB4-B4A3-F7D308865850,EVERGREEN TOP CONVENIENCE STORE,"Food, General",Food store convenience / Variety,370 HIGHLAND RD W,Kitchener,(519) 578-6546,KW7
-80.4168608709406,43.536655480746,16150,267064FE-39B5-4138-8AED-A72AC87C9C29,BRIDGEPORT ROD & GUN CLUB,"Food, General",Banquet Hall,1229 BEITZ RD,Woolwich,(519) 648-2633,KW2
-80.5693900501438,43.4451580448372,16153,9BA4ACE3-77C3-40B7-9D0B-13663736CFDB,"WESTHILL, THE","Food, Institutional",Retirement Home,25 WESTHILL DR,Waterloo,(519) 725-0525,IPAC A
-80.3133842605818,43.3601680723823,16154,713F27BB-E74F-4A9D-9D02-298A47F2DBB1,CFM - GARLIC KING,"Food, General",Food store convenience / Variety,40 DICKSON ST,Cambridge,(519) 787-8570,CK5
-80.5537532925139,43.4454509870948,16155,E1E8C40D-5602-4A9D-8449-A1473B50C5C2,YMCA JUST FOR KIDS - KITCHEN,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,485 THORNDALE DR,Waterloo,(519) 747-5701,KW1
-80.4710199118616,43.3049013095286,16157,992AC649-936F-407C-8BF5-11A3A1FCBAA5,JUTZI  D. H. LIMITED: AYR GAS BAR & SANDWICH SHOPPE,"Food, General",Serving Kitchen,1202 NORTHUMBERLAND ST,North Dumfries,(519) 632-7321,CK7
-80.3093304671592,43.3889759313138,16158,C3EA1EA9-6B06-4AFD-AE75-5EA1D86B7832,DESIGN ME A CUPCAKE,"Food, General",Bakery - Production,16 BOWIE DR,Cambridge,(519) 624-0880,CK1
-80.5546990252514,43.5120233349754,16159,BF8F255C-029B-4C81-8826-24E119B79F9E,SJFM - Caudle's Catch (Main Building),"Food, General",Food store convenience / Variety,878 WEBER ST N,Woolwich,(519) 894-0442,KW10
-80.3102242950166,43.3591405804466,16162,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,"Food, General",Restaurant,150 MAIN ST,Cambridge,(519) 620-0030,CK5
-80.5546990252514,43.5120233349754,16163,98B1EB01-972C-42F8-B486-926FC1CACCC6,SJFM-SIMPLE GOODNESS (OUTDOOR VENDOR),"Food, General",Food store convenience / Variety,878 WEBER ST N,Woolwich,(519) 747-1830,KW10
-80.4582019627772,43.4668860057687,16164,4CF4F6E8-1C84-4576-850C-9BDABC94F273,WHALE AND ALE,"Food, General",Restaurant,1120 VICTORIA ST N,Kitchener,(519) 570-3033,KW5
-80.2916891273746,43.4093377543935,16167,0F2B6E8D-B382-409E-A62B-EE001682845A,BRIGHTPATH EARLY LEARNING & CHILD CARE (CAMBRIDGE),"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,460 SHELDON DR,Cambridge,(519) 620-0123,CK6
-80.5281557331034,43.4743641631454,16169,63229621-338A-4676-BD92-D3C220E1CA46,WLU - HARVEY'S (TERRACE),"Food, General",Restaurant,75 UNIVERSITY Ave W,Waterloo,(519) 884-0710,KW13
-80.3177185740247,43.3577357503613,16170,189CAFDA-4B5A-4CB1-AC16-DE6078DACDC9,Brick and Mortar Market,"Food, General",Food Take Out,20 Grand Ave S,Cambridge,(519) 504-7381,CK7
-80.5242787928118,43.4752193882918,16171,2A9333FE-285A-48C1-9D8C-9B74E88208F5,Lana's Lounge ,"Food, General",Restaurant, 220 King Street North,Waterloo,(519) 725-5262,KW16
-80.4918596099573,43.4531315702642,16173,0A1EA523-073D-42E1-B7E9-FED6E4AAB2DD,SPOTS FOR TOTS,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,80 YOUNG ST,Kitchener,(519) 749-4870,KW11
-80.309331076625,43.4119165072285,16174,83A96029-AC07-4F1D-84E9-EFF38B462591,FRIEDA'S PLACE,"Food, General",Restaurant,210 PINEBUSH RD,Cambridge,(519) 740-8880,CK6
-80.3766131293281,43.3933154392817,16175,CB452E36-DD35-4E2B-A68B-AD28C18B137A,MARIAN RESIDENCE RETIREMENT HOME,"Food, Institutional",Retirement Home,640 HILLVIEW RD,Cambridge,(519) 653-0363,IPAC D
-80.5057525769079,43.4546811286701,16177,1711A5B9-09A0-4943-B1A8-39DEC7F90A70,CONESTOGA COLLEGE - KING EDWARD YOUTH DEVELOPMENT PROGRAM,"Food, Institutional",Before and After School Program,709 KING ST W,Kitchener,(519) 748-5220,KW5
-80.3199417701047,43.408513047892,16178,8191080C-F4EF-4B4B-BC41-6AAFC5330F73,SUBWAY,"Food, General",Restaurant,575 CONESTOGA BLVD,Cambridge,(519) 502-1147,CK6
-80.325983053106,43.3992953098932,16182,5722EB98-438C-4669-8056-2B45433189A6,Swiss Chalet,"Food, General",Restaurant,506 Hespeler RD,Cambridge,(519) 623-5807,CK2
-80.6698301954357,43.4044550401503,16183,DF367321-14B1-4B97-A351-FDF405CE6868,Subway,"Food, General",Food Take Out,18 Snyder's Rd W,Baden,(519) 830-0066,KW4
-80.4865331058987,43.4538806166863,16185,EAA808DD-6CBB-48E2-8694-447C9BB05D8E,A.M. VARIETY,"Food, General",Food store convenience / Variety,100 QUEEN ST N,Kitchener,(519) 579-7642,KW11
-80.505842838976,43.483054152228,16186,FEE5D40D-020D-4371-9979-7DCA6F8D88E9,"CANADIAN PIZZA, HOUSE OF PIZZA AND WINGS","Food, General",Food Take Out,315 LINCOLN RD,Waterloo,(519) 746-6060,KW2
-80.4386974966997,43.4333037980775,16187,70C427BB-56AF-4739-8FD3-74376F70A4B2,GOLDEN CASH & CARRY,"Food, General",Food store convenience / Variety,1400 WEBER ST E,Kitchener,(519) 894-9010,KW14
-80.4898348385315,43.3867299387915,16188,859E6B62-E809-4F55-985E-6F2BF0E4ABFF,Huron Village Convenience,"Food, General",Food store convenience / Variety,125 Seabrook Dr,Kitchener,(647) 923-7864,KW6
-80.5944015050932,43.4727078032756,16190,E7C6BD4A-A903-477A-8A19-C5E656B75C22,WILD WING,"Food, General",Restaurant,610 LAURELWOOD DR,Waterloo,(519) 888-9453,KW12
-80.5274512210097,43.44014285124,16191,041F0D90-B8CC-42BF-9116-59F60A465751,ONKAR FOODS & SPICES INC.,"Food, General",Food store convenience / Variety,101 HAZELGLEN DR,Kitchener,(519) 745-4699,KW7
-80.3773529926257,43.4283736214289,16195,714011F0-F8D8-46F7-864F-479FB43C0E8E,LOBLAWS EAST CAFETERIA,"Food, General",Restaurant,1105 FOUNTAIN ST N,Cambridge,(519) 620-3422,KW14
-80.5107170009242,43.4390508496272,16196,13100272-A562-4D68-B5FE-B0A4F2A60442,TOPPERS PIZZA,"Food, General",Food Take Out,324 HIGHLAND RD W,Kitchener,(519) 585-3151,KW7
