"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE"
"1A32F658-2A0C-4613-BB20-B39911FA4503","6979938B-0440-455E-914D-66A22A739E16","2019/11/14","N","No","Compliance Inspection"
"1C3D11B6-8675-4A83-8B02-B39D1A1DC70C","34EF3EDA-3C2E-4A2C-9786-F30249460CA7","2019/09/26","N","No","Compliance Inspection"
"87167962-2CB0-4032-B9C9-B3A3E8C6C4C6","6C4E0FBD-724B-4BED-898B-BEB10EA80770","2018/06/19","N","No","Compliance Inspection"
"65149FA8-7A26-42B5-B1D0-B3B3332F159C","F7B682C6-96E0-45A3-836F-F5C0E90C4441","2020/01/16","Y","No","Compliance Inspection"
"4FE02B9C-6B77-42D4-B9E1-B3B5837BEF28","5722EB98-438C-4669-8056-2B45433189A6","2020/01/07","Y","No","Compliance Inspection"
"4ED0C25B-5B4B-4638-B67B-B3B60B6D7CC1","642E6498-5A50-44A3-AD81-542D7E802321","2020/01/30","N","No","Compliance Inspection"
"83C26D26-ED5C-47E7-AEAD-B3B8104F7C75","A93C0084-1F35-4C12-BE8F-147EE9207825","2018/05/30","N","No","Compliance Inspection"
"3318AA42-26CF-4026-AF5B-B3C719A7C16F","D8FC802C-99BD-4912-8C8A-48FE609A2ACA","2018/11/19","N","No","Re-inspection"
"A79E0893-D861-4390-B437-B3CB2045276E","5ECAFAE2-E173-4B33-B928-FD956D72DEDD","2018/10/05","N","No","Compliance Inspection"
"08A9C199-A72A-4914-9754-B3CB754395D9","FE10B48B-22FF-4467-8F49-EE660A72E270","2019/11/21","N","No","Compliance Inspection"
"FAF7EF65-3059-4D3A-8437-B3CE72C3FDF4","89A4B1D7-6F82-45B5-915D-1B74446DAF45","2018/07/18","N","No","Compliance Inspection"
"D35A79E5-4344-4428-B9C2-B3D0595464FC","646942C1-679B-4235-90DF-9FE60F49EEB2","2020/01/29","Y","No","Compliance Inspection"
"FD1D0820-1000-4FE3-A033-B3D5B03F6987","98B8E243-A3C2-43CA-A2FB-82CDBC8593D1","2019/04/09","N","No","Compliance Inspection"
"9DBE21C4-53F7-49FF-B99F-B3D6422162B0","4FBB45A1-46B0-451D-94E7-7412E2871FE8","2019/06/04","N","No","Compliance Inspection"
"958BF77C-0E00-42B0-92D5-B3E4F0943B1D","C2093744-EA30-43E6-A0FD-04947936749E","2019/06/05","N","No","Compliance Inspection"
"611E49E9-69A4-4E7B-AAA7-B3EBD42D70D7","0FD305E9-876B-42DB-B12E-2F5F0066F86C","2018/07/19","N","No","Compliance Inspection"
"F9008594-0122-4637-8B8F-B3ED41CD411D","305C42DF-0D29-4237-A7C3-86F167D2548E","2018/05/16","N","Yes","Compliance Inspection"
"EC46F9C1-2DFD-4F01-BCDF-B3F3EBD3BDA7","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2019/08/22","N","No","Re-inspection"
"5F3AF5FD-7EA3-4132-A1A5-B3F54EB56642","66CC5C1C-7D55-4F14-90CD-3266FC0F2FFF","2020/01/27","N","No","Compliance Inspection"
"634B3DEF-EC5D-4C4B-80CE-B3F72D55EB23","9A2F8AB1-B0AF-4AE2-BE26-085395F574B3","2019/01/17","N","No","Compliance Inspection"
"D0E17741-044F-4F5B-9C3E-B4029E96AAAD","84077469-FED2-4C50-8438-4E1061081D60","2019/12/04","N","No","Compliance Inspection"
"71A85732-C163-4529-9B6E-B402F335C28A","77973052-A715-4FDF-A4D6-0EDC96502678","2019/10/24","N","No","Compliance Inspection"
"B08D4EC7-7BB5-44FC-8D94-B40375FC4B9B","E1D70212-B1A9-4779-BD0D-B408121AC469","2019/03/27","N","No","Compliance Inspection"
"1938B8FC-13F9-48F8-90C5-B4042BF7A294","35BB6696-C35B-4D40-9EA7-7EAC23F020BF","2019/03/01","N","No","Compliance Inspection"
"DF3D7A2C-5ACD-42FB-8ADE-B416B4D8D414","FF906A9A-4D81-4C8B-A21D-6FAE855CF562","2019/06/18","N","No","Compliance Inspection"
"18E50D23-9B94-4150-845B-B41B66C078D2","6AD140AE-AB33-4045-B55D-8522A4613975","2018/07/09","N","No","Compliance Inspection"
"22C2E376-DECB-40A2-85A9-B41E201BF4D1","AFFE2E20-7112-4F7A-B711-696CDE4CF7C0","2018/06/05","N","No","Compliance Inspection"
"C1F11B78-5087-4F74-9CBC-B41F664DC3EC","4C6A29A3-2F0B-4FEC-8CE1-710E5F835B56","2019/10/10","N","No","Compliance Inspection"
"3E6BD5BF-1A48-4153-AA30-B420C74E6172","5F1B6864-AF46-4E96-9CA0-3F88CC0FF503","2020/03/02","N","No","Compliance Inspection"
"AE340EBB-AA10-4E16-A1DC-B42B6692A199","14F9723F-E641-4A9D-91E4-C61B154C2BDF","2019/06/24","N","No","Compliance Inspection"
"A78A27C8-AB60-4337-9077-B42C2B2C3353","F9109499-6F34-4B3C-A4CC-5A2B23E0B2AB","2019/07/19","N","No","Re-inspection"
"86C5F208-77BB-425A-B185-B4392341194D","2965BD0D-E2E8-44C5-9C55-1B2191167324","2018/09/19","N","No","Compliance Inspection"
"827319DC-8B26-4E38-B0CC-B43B32AAD709","1A9AC723-912F-4DC0-99A7-93EF3A237D80","2019/03/27","N","No","Compliance Inspection"
"51C83614-DCED-490E-807A-B43EC4EFAC6F","03CADB75-293F-4D51-85BE-8346C7493ED9","2020/02/10","N","No","Compliance Inspection"
"0849C76D-4E29-4373-8C47-B440329AC0A5","A0FFDA81-28A0-493F-8AE8-FAEE985DBAFE","2019/06/19","N","No","Compliance Inspection"
"02B9F09E-EF67-41C2-9902-B441A8B61AF2","F948E7E3-C991-44E5-B1B1-C509C5142EFD","2019/05/09","N","No","Compliance Inspection"
"3B942B3E-368B-4FC2-BA1A-B442B52E043D","7848963E-9A5D-4DC2-B182-23C7CCFC20A9","2019/09/24","N","No","Compliance Inspection"
"A6DF2A87-8AB3-4FD5-B856-B444D19906DA","C5EC8C36-2E81-4B1F-8B99-9D705D0FEEA2","2019/01/08","N","No","Compliance Inspection"
"87BFED60-2F6D-45C2-B948-B44DD592663E","620ADCA3-7DF1-4475-86C5-C63DA15E0393","2019/02/28","N","No","Compliance Inspection"
"446C6DC2-35E5-4111-82CA-B4534359ED8B","F2735FEA-2CA7-4C4D-871F-8544BE0C17CA","2020/01/08","N","No","Compliance Inspection"
"7401A24B-7CDF-4A86-AA95-B458AF138822","94F2F6EA-18C6-4CB5-A514-6A6AB2DEE42B","2019/12/16","N","No","Compliance Inspection"
"DEE0997C-B5D6-45AE-A291-B45A4D33EB4A","B391CCE7-A626-4E3F-922F-73A7828B0BCD","2019/04/25","N","No","Re-inspection"
"B3CBC87F-7237-485D-A3FB-B46412AF4F78","98A86531-4DC3-489D-A442-909746A5BD5A","2019/12/16","N","No","Compliance Inspection"
"141CF737-C85F-4EA2-9234-B47B4EB1BFEA","FEE1630A-B65B-4D84-AAF5-DE71F9ED681A","2018/05/23","N","No","Compliance Inspection"
"2CBCEF63-C5C9-4DDC-8780-B47CE51ED296","A8C1930C-255C-4904-B376-52C0C0AF456A","2019/11/01","N","No","Re-inspection"
"92360BF9-D83C-4DE0-99FD-B47D7A0899CA","1B4E765B-1BA0-47C9-B660-93EAF554F028","2018/10/25","N","No","Compliance Inspection"
"EC6C06FA-315E-4F57-9380-B4831FCF7EDC","231F990D-52C4-425C-8ECA-101CF82BBB93","2019/11/13","N","No","Compliance Inspection"
"1628E216-6F82-4A93-B2C4-B4842CEED8C6","D5207ECE-8720-47B6-90E5-23A4A62760A2","2018/09/11","N","No","Compliance Inspection"
"63748D62-7F62-4773-89E5-B486CC1B58B4","7C6AEE08-18A8-47A1-98F3-FEFF5ED4FEBF","2019/05/31","N","No","Complaint"
"EBFAC841-A634-40F1-8022-B486F012DB75","71182924-5015-47FE-9529-192647F574D0","2018/09/20","N","No","Compliance Inspection"
"78E9B3DE-062D-4227-9C18-B48A75E6BF84","532C6C08-45DB-46DD-99E1-3128E40F89B6","2019/04/11","N","No","Re-inspection"
"2F9927B0-16B4-4AF9-9EE7-B491A277D83F","F90D875C-386D-488A-A678-A2C0F5B759A8","2018/07/05","N","No","Re-inspection"
"931D7A21-A82E-41B2-9C2D-B4955C8807CC","F88F3FC2-75A2-4E55-99A5-2CDE61F5DB35","2020/02/26","N","No","Compliance Inspection"
"8B7D7EFB-00C5-4394-BF23-B4A99F09B7EB","C1F0958F-B5D0-4667-A7C4-B3896175D7A6","2019/09/25","N","No","Compliance Inspection"
"4E1B4550-A8D8-45FF-A945-B4AC346FE21C","4A4B3B9D-CDDA-4342-9CCB-1E0306AB3AEE","2019/07/15","N","No","Re-inspection"
"2A639461-CBAB-4BB9-A08F-B4B9517F65B9","F8403CCA-DDAC-4CB2-9593-902AA2631945","2018/06/07","N","Yes","Compliance Inspection"
"A9F46299-B85D-48F1-8CEF-B4C4C86FC68D","6D328D01-E8C4-407A-92E6-9A0F12C0C261","2018/11/01","N","No","Re-inspection"
"6814F7E6-32C8-43C8-8D82-B4C795122481","C8A48BCF-4A10-4CF4-904C-B75095DDFBA8","2019/04/30","N","No","Compliance Inspection"
"2B2FE564-C53F-4217-9C3F-B4CC249A5134","9197392B-9993-4A5C-8D16-A099C1178415","2018/09/28","N","No","Compliance Inspection"
"00CA538B-CE4F-4500-807A-B4CDD52A6C38","646942C1-679B-4235-90DF-9FE60F49EEB2","2019/10/07","N","No","Compliance Inspection"
"E13A1B71-4051-42E0-9D7D-B4DA40A87705","7EE896D7-992E-409E-8235-AE3817096317","2018/11/06","N","No","Compliance Inspection"
"6051EA94-069E-412F-9922-B4DF84CB678E","DF0AE939-9CAA-494D-AEEE-C0E8A110B174","2020/01/16","Y","No","Compliance Inspection"
"698802A1-4718-40F0-B6A8-B4E00315D18A","BF3751D6-216A-4803-BBA5-CBEF5D40329D","2019/03/14","N","No","Compliance Inspection"
"A2F60805-0A0B-48C6-92C3-B4E044113B9F","F090206C-0B16-4B44-86EC-2A1F290B391D","2019/11/12","N","No","Compliance Inspection"
"6AC53013-E36B-46FD-8CC3-B4E1C2135422","0D57340B-448A-4F05-B328-D0128771D3EB","2019/08/21","N","No","Compliance Inspection"
"123DBB1A-A178-4E30-98D5-B4E5C4CF597B","3681FDB7-19D5-4979-9038-D95C5089B9BA","2019/08/08","N","No","Complaint"
"47F0021F-07E8-4936-ACA0-B4E86F71A8BA","F44B81BA-2A99-4BFE-942B-5D310F276B03","2018/10/18","N","No","Compliance Inspection"
"0DAA7204-422A-4D27-AF6B-B4EA8910A0F6","884E740F-39F4-46CE-B5FF-DB934EE4CA25","2019/03/12","N","No","Re-inspection"
"631786DB-9B40-4FB7-97E9-B4F0747F39FC","DE27E233-9E54-45A3-903F-D958F740D98D","2019/06/05","N","No","Compliance Inspection"
"AA5FF2B8-968A-4B83-9553-B4F07D9E55BA","9EA78622-8D8A-4C13-A381-97F2C9B66BD6","2019/07/12","N","No","Compliance Inspection"
"B08DD292-B3EC-48B7-A123-B4FCA09301F2","753E7E8B-3763-4F29-8701-15B5813072DD","2018/06/15","N","No","Complaint"
"D5EEE2F5-792D-4C86-9F08-B500012DA14B","037FF370-4613-47A4-8565-872EEC8BFECA","2019/08/29","N","No","Re-inspection"
"14480221-0C00-4BA7-80FD-B500196D0F0C","5C7ABF2C-5149-4BCC-93ED-A794018C3B95","2020/02/06","N","No","Compliance Inspection"
"FFE46118-0AE1-4EE1-BE8D-B503CE7FD3BC","6161A8D3-7EF2-4CC8-A9C0-054DE0D9CEF5","2018/10/03","N","No","Compliance Inspection"
"9F73F221-EBBD-4A49-B6D6-B5050CFD7E75","A3D91895-CEF0-416B-BE49-A06DE0FC29C0","2019/11/18","N","No","Compliance Inspection"
"6E7B077F-0A2D-48E2-ADFA-B506F541C517","37F9E950-5791-41C0-85D1-333C6DDE7E32","2018/10/29","N","No","Compliance Inspection"
"DD115BC9-5619-4017-9E78-B50BD46D1F9C","C9706579-6D91-4F60-9114-38926F9FA37E","2019/12/04","N","No","Compliance Inspection"
"436CE483-9C51-4529-A36C-B50D6220EDC5","A4CA18B3-67B8-41B4-AEEE-F7E3694A2DBA","2019/04/26","N","No","Compliance Inspection"
"D991E632-21AE-412E-A232-B50DB4F52366","37A3D129-3030-484C-99F3-1B905395104E","2019/07/26","N","No","Compliance Inspection"
"4C30C62E-F025-41DD-AB88-B514958F0028","E2FFEAD4-969D-407B-84AE-E646930A0B05","2020/05/13","N","No","Compliance Inspection"
"A3FA3AD8-DCA1-49E8-863F-B51F38046B5D","0C15BF18-F9CB-4CB0-808D-BD2F43C92735","2019/05/09","N","No","Compliance Inspection"
"BDC1B8B8-F081-4198-BD96-B5219D19F0F1","A25BF2FF-F6F3-41B8-AA27-13EBE023C0DB","2019/06/18","N","No","Re-inspection"
"BFA99EFD-73E8-4459-9720-B5234E937AA5","9A21965F-381F-4A7D-86B9-B4E94372FF41","2020/01/20","N","No","Compliance Inspection"
"5C2D1E47-85D6-46D5-90A7-B523AC774371","346B72EE-0D01-49EA-AF8B-AAE6E993C0DD","2019/04/06","N","No","Compliance Inspection"
"C478EC96-E2AF-4464-AD04-B52D22F8921F","1024D62D-0C00-4EC2-B820-6FA20A5002F2","2019/06/21","N","No","Compliance Inspection"
"0977A9BA-4030-4C42-BD4B-B536EAE6C8F6","700AA903-2DD1-4653-A74C-C95CD74BDF82","2018/11/07","N","No","Compliance Inspection"
"7B6B5B92-2F17-4058-8E66-B5385AB785A4","C0503DC7-A015-4B4C-B690-7928494AF300","2019/03/08","N","No","Compliance Inspection"
"53C64FB6-A424-4592-B66B-B53929268CB7","4D75F88F-FB7E-426D-B358-7C794A0C0ACD","2019/06/28","N","No","Re-inspection"
"46C52773-FF08-43DA-A143-B53B6DB7EBE4","1EC8C9D5-114A-40E3-A98E-608F6DB53642","2018/05/22","N","Yes","Compliance Inspection"
"F4A1FA61-F368-43BF-A0A4-B53FF2B0B2EC","525E8ADD-EBDD-4EBA-AD49-A9401B0943D8","2019/10/10","N","No","Compliance Inspection"
"FFD3B68B-2530-4A3C-823E-B54150D26088","3A85DCA5-8EB5-4CA9-B565-1F3BC369EB37","2019/09/17","N","No","Compliance Inspection"
"1022B4E4-3AF8-4335-8FB0-B555598D4A3A","B77FC115-9D1D-42C7-A28C-46E6ACCEE17E","2020/01/28","Y","No","Compliance Inspection"
"36AC181C-8AEB-4CF7-BB73-B55C3FC051FE","DC4F29ED-31F8-495B-ADD9-D2641FA4A37C","2019/11/22","Y","No","Compliance Inspection"
"A8741F8D-DB77-48E8-8284-B56DB7E77AC6","446BAE7C-3DD1-4CB8-B840-1D51A58201FA","2018/10/18","N","No","Compliance Inspection"
"24434F3A-C321-47B4-8B17-B5749E4E1C2E","270F23C9-0BFC-4C63-A861-B21C42709CEF","2019/01/31","N","No","Compliance Inspection"
"BF029B1D-5BDB-4729-9C92-B584F01CA713","CBD67517-03DA-4A2D-BD62-837F451034F3","2019/01/30","N","No","Compliance Inspection"
"252198F9-658E-40B5-A4D2-B58B5E020DD1","061DAD38-000E-4382-A426-E3D43F668E1B","2019/07/22","N","No","Compliance Inspection"
"ED58C8FA-3D33-4521-8956-B5920DE4F30A","B9E3FC01-A1A1-4D4C-A399-853FF82B55B7","2019/09/30","N","No","Compliance Inspection"
"596C6FAB-D033-4400-8A4F-B596B06E8387","DB4FAEEC-A248-4263-BDAA-210D2BDA875B","2019/09/17","N","No","Compliance Inspection"
"3F6DD9C0-73E1-4992-AB92-B598112F2E68","823207AD-B7C8-44C4-A5F0-79C9B8EB7396","2019/04/23","N","No","Compliance Inspection"
"8A650981-022C-4A43-A6DE-B59C79337D45","977F5113-4B45-4279-B8A4-09A17D30B6F5","2018/08/15","N","No","Re-inspection"
"2FB20FF9-842C-4B44-9C1D-B59DC0E0DFBA","00471145-8960-4A52-B0A3-F7E0FEBBA118","2019/06/06","N","No","Compliance Inspection"
"FB35A3E1-85E8-418A-AE7D-B5A1804D876A","05904678-6D63-4FAF-8B32-BBC125A57F49","2019/06/03","N","No","Compliance Inspection"
"F61C03D4-AEF1-433D-93F9-B5A20202E598","75E2FF44-F8A5-429A-9E22-9FEE090A3131","2018/09/18","N","No","Compliance Inspection"
"911C16FD-9CB9-4512-BB2F-B5A22676DDE8","56C8A85B-C4CC-4123-BBE0-2F152F31914F","2018/08/24","N","No","Compliance Inspection"
"86655F4F-6838-4281-8518-B5AA7842D81F","85BA9A4C-6D5E-4673-ABD1-FD92A46D9D92","2019/04/02","N","No","Compliance Inspection"
"F3212DC3-6313-41E1-A8D6-B5B07D71955B","7F9B75EB-1D0E-4A6E-9B27-C94A0ABF27BE","2019/09/30","N","No","Compliance Inspection"
"4298EEB7-B784-4943-98B1-B5CDB179B345","6267E172-7072-419C-B694-C0A2CF46B512","2019/03/18","N","No","Compliance Inspection"
"EF891461-5768-484C-8356-B5CDEF2CB01F","F1473007-DF43-40B4-8085-768A3D4D8176","2018/07/18","N","No","Compliance Inspection"
"6F9FEE8E-C67E-4186-8770-B5D21D4F5B57","DDB6CED1-FAFA-4999-8593-89937EC1C015","2019/06/20","N","No","Complaint"
"07E67BC8-1A68-42EC-BC3D-B5D3B99695B2","86DA1D8F-0B5F-4195-B3D1-99EBBEB7C88B","2020/02/10","N","No","Re-inspection"
"54301D1D-F2FF-40E6-926D-B5D3D83BA3D0","CBEDB3A0-F90E-43E5-B851-0F6D181B92F3","2019/01/25","N","No","Enforcement"
"6A7E54F7-1EBD-46B6-A57A-B5D96E1B1C9B","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2019/08/01","N","No","Compliance Inspection"
"0DB5F34E-CE06-46D7-855E-B5D998532D70","FE10B48B-22FF-4467-8F49-EE660A72E270","2018/12/06","N","No","Compliance Inspection"
"43C097F8-1D62-4EAC-B977-B5DBEAF0D58A","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2019/06/17","N","No","Compliance Inspection"
"AE93EE18-336F-4A8D-89BE-B5DEFCED2BF6","036D69FA-23FC-42DC-8F11-368BBE5BFB25","2020/01/03","N","No","Compliance Inspection"
"D1844783-FDF7-40CE-BAB9-B5E3645CFACF","5C79ECB3-968D-4C9F-BC5D-4878EFB8E052","2018/12/18","N","No","Complaint"
"3E3DCAC7-658E-41BD-AE9F-B5E60B8896CC","EFB66C74-D08E-43BD-B709-E4777B8ED5E9","2019/04/26","N","No","Compliance Inspection"
"78811CB9-590C-4D23-80D1-B5E7809E9111","442DD272-FB26-414C-98E9-76AA3C295585","2018/11/08","N","No","Re-inspection"
"10163E42-C12D-4CD3-AD56-B5EC47E542C9","5A14C7D2-E708-4C7E-BCA9-8ABE523F1768","2020/02/13","N","No","Compliance Inspection"
"A6E1C1E9-5469-4641-989B-B5ECA256A55E","9AA991D0-6522-4A41-9093-46F468D1C1FC","2018/10/02","N","No","Compliance Inspection"
"1A88A011-CBD9-4EC0-87D0-B5ECF590DA7E","2426EF53-229D-421B-8238-1B095DFE0C6D","2019/04/04","N","No","Compliance Inspection"
"415E5848-E1C3-4E53-99D6-B5EF54BBE4D7","3A765244-B72B-4834-977A-AD73DD1116C6","2019/11/27","N","No","Compliance Inspection"
"4115B62F-2301-4A5D-BE65-B5F6FC746543","3CED8CAB-8304-4B2A-9D45-D4D0CEFCDFF0","2018/11/02","N","No","Compliance Inspection"
"A581F86E-893E-4EFB-9F18-B5FB96CE424E","9F09E02B-6167-4596-A732-297B7E054A8C","2019/06/18","N","No","Compliance Inspection"
"A543F344-8D5A-4902-8666-B5FF860D49D4","702CF2B0-E8AA-451C-8160-CE725F8BA92E","2019/01/09","N","No","Compliance Inspection"
"1AA1226E-3A06-4B57-83B1-B5FF89FCF65A","664F2E8D-36D2-449A-AFFC-0C4E8C227CA7","2020/02/20","N","No","Re-inspection"
"B445421B-9FFC-4147-8274-B604ADA092B2","A633AA8D-7F8F-4B0A-9654-F6D76EB6DA6E","2019/07/19","N","No","Compliance Inspection"
"8A7BABCD-FFCF-4F81-A90F-B608F1D3E494","39E36729-1980-4EEB-9549-FA4C00C7F4A9","2019/08/28","Y","No","Compliance Inspection"
"18665F71-86E2-4DC6-BE29-B614F70A5B19","06388937-3E46-4369-9F6B-001DF96A2EA2","2018/07/05","N","No","Compliance Inspection"
"9176BC61-822C-4B6E-85BC-B6184452A62E","40674EFA-5E71-4C3F-85BD-05F1C7FBDD77","2018/09/11","N","No","Compliance Inspection"
"5F30004D-0B48-4C53-B830-B61B656F257F","292D286D-3BAC-4F6E-B8A5-70B6A6DF01AA","2019/01/22","N","No","Complaint"
"6D7EE2AA-848F-4DFF-BBA0-B61CCC4DAAA8","A09E9766-2789-4F8F-870E-72B44B7AC3ED","2018/10/24","N","No","Complaint"
"28078277-0C80-49A2-975A-B61D140D4C25","E82DCF42-4DEC-4F76-8B80-0DB380F90A95","2019/09/25","N","No","Compliance Inspection"
"B4B392C1-B1C5-4732-9182-B62327E4FBAB","73CB5FC1-88D7-4C11-BA4C-348EB50B72BD","2020/02/27","N","No","Complaint"
"8734BB17-E01F-4DCD-9639-B627764008CF","0F947B71-8C1C-4D0D-8BB5-9CB68AB5B889","2020/02/28","Y","No","Compliance Inspection"
"835DFD0C-2ED1-4C5D-91D9-B62B473EC2B4","66A09A4F-EA4E-44D5-AC38-D431BBCFE7DC","2019/11/14","N","No","Compliance Inspection"
"E739F081-EC85-44BD-AF6F-B6396D4E073F","EDE3BB29-1199-4E7D-B0CB-DD5BCBF94513","2020/03/03","Y","No","Compliance Inspection"
"698C58DC-E3BA-4D5E-99FC-B63DF8C71E25","93FF21C4-98EB-44DB-A784-2E9AA8CA13C4","2019/04/26","N","No","Compliance Inspection"
"06603C43-EEA0-4616-89B6-B642329175E3","5A14C7D2-E708-4C7E-BCA9-8ABE523F1768","2018/07/23","N","No","Compliance Inspection"
"144E7494-1C39-466A-975D-B6424EDCFCAF","321692A8-B121-4360-AB32-1720A504D25A","2019/12/18","N","No","Compliance Inspection"
"B168C987-3E37-43EA-B3D1-B64418D43F6E","7EC66D76-96A3-470E-9AE7-5AC588C4458C","2019/10/16","N","No","Compliance Inspection"
"BF155731-4CEC-4ACD-9661-B648C6DC294B","F2089757-4B89-44ED-A734-4ED4CAD5983C","2019/05/23","N","No","Compliance Inspection"
"C8338E2B-807D-46B4-B59E-B65C839B7F5F","3CCC1C75-0638-40A4-88EE-2C7319282B56","2019/09/23","N","No","Complaint"
"12A69547-FEE8-43DD-8652-B66044F24131","5C20AD6B-CE17-4AD7-B72B-2B79D56C042A","2019/09/11","N","No","Compliance Inspection"
"46FD68F3-68BD-4DF9-9720-B660BE12EE5A","CE99A2CC-9C10-48B0-B8E3-01795AE3B69C","2019/07/25","N","No","Re-inspection"
"FBB040B6-8A89-4C5F-AE93-B66B1B6C5003","C5F59E6D-C91E-41F2-9F16-DB71699A1ED4","2019/01/16","N","No","Complaint"
"55EC796A-8712-40D8-A245-B66C87796BD7","2632C20D-94BC-4B23-BCA9-A4E7F97958BB","2019/05/01","N","No","Compliance Inspection"
"C1954AF2-C90C-4859-9501-B67AEE5DE298","1440B51B-5C3E-4038-95B6-6F150B6AE4AC","2018/11/19","N","No","Compliance Inspection"
"1CED1F37-09D9-4F58-945D-B68A8712AD2A","CC21B3DF-F916-4549-838C-D63356CA24B1","2018/08/14","N","No","Compliance Inspection"
"D5534908-913F-4099-94BF-B68CD3D829EB","3E409D29-7F9F-41EA-B09C-0B58233EB303","2019/06/20","N","No","Compliance Inspection"
"920DEB49-060B-4262-84E6-B696F2CA2EFF","CCBEA3BD-42C7-40A7-AE9E-17497CFC2E39","2018/12/03","N","No","Compliance Inspection"
"F70DD1A7-ABD8-497A-AC15-B69FC0629F54","56C8A85B-C4CC-4123-BBE0-2F152F31914F","2020/02/21","N","No","Re-inspection"
"9C23FCA5-FAB6-406C-A2F8-B6B2D891476B","646C670F-465C-4786-85E6-1147D9B913A8","2019/10/18","N","No","Re-inspection"
"745C74FB-8201-4C4B-877A-B6C128C79F6F","39DF001E-901E-4DAA-8188-BA0A45F5CF6A","2019/10/25","N","No","Compliance Inspection"
"D9F4E052-D801-4C55-ABA7-B6C15D6B0B38","0E5B98D8-EBA5-4F34-89EA-EDFC6D59D582","2018/06/01","N","No","Compliance Inspection"
"ACC1D3E5-AEB1-4813-ADF3-B6C3AD28B678","BD165F0F-4E11-49F1-827B-21BA520D0D86","2018/11/02","N","No","Compliance Inspection"
"CED9A497-AB11-414D-9F60-B6C8B1F1A12A","8EA464A9-832B-4103-8387-DF79554628C8","2020/03/11","N","No","Complaint"
"ECEACBED-F03B-4603-962F-B6D2096611C6","0EC33595-6E8A-4C78-BC39-22F10B2A08B0","2018/07/20","N","No","Compliance Inspection"
"20248640-D88D-49CB-8FAE-B6D4E43B4324","E4B18AF7-21CB-4B26-B5BA-FF71D9650BF1","2018/11/28","N","No","Re-inspection"
"CAD58271-841E-42BA-9224-B6DF5AEE4E2A","78ACA20A-2A3B-4CD5-AA8A-A9DB0F2363A1","2019/10/03","N","No","Re-inspection"
"713B65CA-F453-465D-9499-B6EAD8A11239","D6FB7404-D02F-4105-837A-81A4507F015D","2019/09/05","N","No","Compliance Inspection"
"45524AC7-5F21-4FEE-B320-B6EBD6984DA2","364C3970-06AC-4E68-A574-A5274F9CF709","2019/07/31","N","No","Compliance Inspection"
"697EA36A-F37C-4FC3-9799-B6EF53D4501D","90AA9146-7216-40B7-BE49-5E15A94387FE","2018/10/02","N","No","Compliance Inspection"
"BFA4CAAF-DBB5-42E9-9357-B703CDA70E60","526EE304-5015-4E65-B8DA-76E09F826A83","2018/07/17","N","No","Compliance Inspection"
"E5DAA9D8-0364-4DF2-9667-B70862CA8159","761CC6CD-A5C4-442A-9745-C80A9AD2D27A","2020/02/05","N","No","Re-inspection"
"050D41B4-D121-480E-B6DB-B709B906FA8F","51AE50FD-B3CF-4DA2-ABA2-1D48052ABA91","2020/01/24","N","No","Compliance Inspection"
"1DBD22CB-4A41-488F-A865-B70E7BD4F791","1DAFD189-057C-4B26-9306-61809F43F7DD","2018/06/19","N","Yes","Compliance Inspection"
"43A8BFA0-485E-4719-9F2D-B7133EEA82E3","3FEDD908-01FC-4B8B-BAE3-D127CB07B604","2019/10/08","N","No","Compliance Inspection"
"BBA0A1F3-FF70-448C-8B90-B720B6966C88","F3BC9BAF-5C44-4B93-AFCC-745F08F04324","2018/08/24","N","No","Compliance Inspection"
"D9BAE288-7394-4318-90B5-B72771430757","6B5AC4ED-D177-41B0-B1B4-916072FB00AB","2019/10/24","N","No","Compliance Inspection"
"232139E6-87E5-43E5-ACEA-B728363EF4EA","9570DB75-ED4F-40D6-BCAA-287E968588A4","2019/11/20","N","No","Compliance Inspection"
"5F845068-5D97-497A-A0BC-B732C95827E7","6FDEA534-4D37-4D4B-ADAB-499F687CE2A2","2019/05/23","N","No","Compliance Inspection"
"538F2415-FEE4-46B2-851A-B7411CC9AA55","D509BCCA-4231-4C80-A97F-84E89B238F2F","2018/11/05","N","No","Compliance Inspection"
"FDE8C6BC-7277-468A-B003-B7463E6C354C","C6153E76-068B-4856-9C76-9CEE2002B68C","2019/10/10","N","No","Re-inspection"
"7A9388F2-8A47-4D3E-8C22-B7491173E2C4","7DD30A20-4184-4268-A5FB-87D39DE0C7DE","2019/04/02","N","No","Compliance Inspection"
"B01DA284-679D-4541-8467-B7579CEEBD01","25D7B53F-2333-4758-AF28-CA33A0BDA862","2019/07/09","N","No","Compliance Inspection"
"3A830145-BF49-454F-95C6-B7595D412372","F0FB8F4E-E767-425A-A5E7-A41CD9F003D2","2018/05/15","N","No","Compliance Inspection"
"BEE7D37E-2345-493F-89EA-B763DC86521B","424B3016-2C65-4C92-81E5-EC06C01C862F","2018/10/23","N","No","Compliance Inspection"
